"wave","m1","m2","m3","m4","m5","m6","s1","s2","s3","s4","s5","s6","t1","t2","t3","t4","t5","t6"
2045,3.615,3.54,5.62,4.9,4.29,5.075,3.8,2.84,3.725,6.57,5.85,4.8,4.375,2.805,1.35,2.355,4.035,2.44
2050,3.51,3.595,5.78,4.88,4.375,5.05,3.74,2.98,3.79,6.555,5.925,4.84,4.49,2.93,1.39,2.38,4.115,2.475
2055,3.69,3.69,5.755,4.92,4.395,5.17,3.77,2.885,3.755,6.54,5.845,4.875,4.555,3.06,1.405,2.395,4.205,2.48
2060,3.8,3.69,5.84,5,4.49,5.18,3.75,2.69,3.78,6.59,5.83,4.74,4.66,3.02,1.44,2.38,4.21,2.59
2065,3.75,3.695,5.855,4.895,4.51,4.97,3.795,2.845,3.75,6.61,6,4.715,4.605,2.94,1.505,2.395,4.055,2.605
2070,3.7,3.645,5.965,5.19,4.545,4.865,3.805,2.83,3.775,6.59,5.925,4.9,4.53,2.92,1.495,2.355,4.325,2.61
2075,3.645,3.61,5.935,5.065,4.63,5.16,3.755,2.83,3.78,6.675,5.855,4.825,4.61,2.97,1.475,2.315,4.34,2.515
2080,3.78,3.725,5.945,5.065,4.705,5.165,3.79,2.89,3.73,6.655,5.885,4.945,4.73,2.985,1.36,2.29,4.28,2.49
2085,3.86,3.865,6.1,5.14,4.73,5.165,3.795,2.96,3.815,6.665,5.975,4.96,4.86,3.06,1.46,2.34,4.325,2.61
2090,3.75,3.9,6.125,5.265,4.795,5.255,3.825,2.935,3.855,6.735,5.97,5.02,4.9,3.1,1.53,2.365,4.525,2.565
2095,3.97,3.905,6.295,5.29,5.01,5.305,3.83,3.025,3.97,6.78,5.995,5.02,5.04,3.265,1.485,2.335,4.525,2.7
2100,3.985,4.025,6.345,5.41,4.965,5.265,3.905,3.06,3.96,6.845,6.02,4.995,5.125,3.29,1.585,2.42,4.595,2.715
2105,4.13,4.105,6.52,5.5,5.17,5.43,3.935,3.16,3.95,6.805,6.18,5.14,5.4,3.37,1.605,2.59,4.735,2.845
2110,4.265,4.15,6.695,5.54,5.265,5.395,3.935,3.16,4.05,6.955,6.255,5.365,5.63,3.41,1.675,2.645,4.85,3.015
2115,4.355,4.37,6.87,5.7,5.535,5.575,3.99,3.215,4.095,7.03,6.285,5.445,5.885,3.64,1.735,2.745,5.005,3.14
2120,4.52,4.43,7.075,5.945,5.63,5.67,4.09,3.285,4.205,7.085,6.325,5.425,6.055,3.675,1.74,2.875,5.215,3.23
2125,4.56,4.55,7.18,6.02,5.7,5.645,4.145,3.275,4.325,7.14,6.41,5.54,6.26,3.75,1.855,2.9,5.375,3.28
2130,4.555,4.64,7.235,6.075,5.795,5.745,4.15,3.29,4.405,7.15,6.545,5.605,6.295,3.83,1.85,2.825,5.4,3.32
2135,4.645,4.685,7.28,6.055,5.765,5.825,4.11,3.355,4.375,7.31,6.45,5.705,6.34,3.9,1.845,2.865,5.385,3.265
2140,4.66,4.745,7.41,6.085,5.87,5.83,4.155,3.375,4.48,7.275,6.525,5.685,6.47,3.985,1.925,2.85,5.5,3.305
2145,4.655,4.815,7.395,6.205,5.955,5.85,4.255,3.42,4.445,7.355,6.465,5.78,6.46,3.95,1.965,2.92,5.595,3.43
2150,4.79,4.835,7.39,6.43,6.05,6.005,4.295,3.53,4.595,7.38,6.555,5.85,6.83,4.035,2.02,2.95,5.67,3.58
2155,4.88,4.92,7.57,6.435,6.1,6.06,4.24,3.515,4.665,7.43,6.72,5.87,7,4.115,1.965,3.08,5.87,3.535
2160,4.895,5.035,7.685,6.31,6.155,6.05,4.315,3.575,4.675,7.51,6.78,5.895,7.025,4.235,2.1,3.165,5.9,3.66
2165,4.995,5,7.85,6.555,6.265,6.015,4.365,3.6,4.74,7.505,6.86,5.995,7.185,4.38,2.12,3.28,6.01,3.715
2170,5.025,5.085,7.77,6.54,6.43,6.025,4.345,3.585,4.71,7.52,6.865,6.03,7.195,4.445,2.17,3.19,6.115,3.715
2175,5.03,5.095,7.695,6.51,6.345,5.955,4.48,3.635,4.705,7.545,6.86,6.065,7.175,4.295,2.165,3.205,6.07,3.815
2180,5.04,5.23,7.77,6.535,6.24,6.11,4.4,3.605,4.82,7.595,6.84,6.06,7.235,4.25,2.17,3.175,6.04,3.805
2185,4.97,5.16,7.76,6.485,6.23,6.165,4.375,3.57,4.69,7.61,6.835,6.045,7.16,4.235,2.025,3.175,6.145,3.73
2190,4.895,5.15,7.735,6.4,6.16,6.16,4.345,3.485,4.635,7.44,6.74,5.89,7.015,4.31,2.03,3.14,5.995,3.545
2195,4.845,5.145,7.715,6.395,6.145,5.87,4.27,3.48,4.615,7.515,6.735,6.05,7.05,4.315,2.16,3.075,5.86,3.63
2200,4.96,5.15,7.675,6.325,6.15,5.93,4.22,3.455,4.73,7.52,6.84,6,7.01,4.265,2.11,3.065,5.84,3.455
2205,4.88,5.14,7.72,6.315,6.385,6.02,4.43,3.435,4.68,7.47,6.77,5.945,7.085,4.195,2.14,3.115,5.84,3.615
2210,4.87,5.06,7.56666666666667,6.31,6.23,6.10666666666667,4.41,3.48,4.62666666666667,7.45333333333333,6.84,5.93333333333333,7.03666666666667,4.16,2.17,3.01333333333333,5.88,3.64666666666667
2215,4.945,5.13,7.755,6.375,6.31,5.925,4.37,3.63,4.68,7.6,6.9,6.16,7.095,4.28,2.205,3.01,6.055,3.52
2220,4.845,5.08,7.75,6.43,6.25,5.915,4.46,3.535,4.66,7.47,6.88,5.995,7.11,4.255,2.065,3,6.11,3.61
2225,4.99,5.125,7.825,6.385,6.32,5.93,4.29,3.51,4.675,7.44,6.83,6.015,7.04,4.18,2.09,3.095,5.855,3.645
2230,4.96,5.11,7.635,6.37,6.275,5.92,4.23,3.495,4.58,7.425,6.695,5.91,6.97,4.125,2.045,2.93,5.81,3.45
2235,4.82,4.925,7.555,6.235,6.22,5.855,4.195,3.405,4.525,7.18,6.615,5.815,6.875,3.965,1.97,2.89,5.825,3.42
2240,4.785,4.92,7.465,6.245,6.05,5.925,4.115,3.43,4.575,7.225,6.595,5.71,6.605,3.935,1.92,3.03,5.72,3.36
2245,4.72,4.83,7.39,6.23,5.995,5.92,4.13,3.39,4.36,7.2,6.505,5.67,6.56,3.885,1.935,2.95,5.645,3.265
2250,4.63,4.76,7.445,6.05,5.84,5.69,3.955,3.255,4.285,6.96,6.33,5.465,6.605,3.69,1.895,2.825,5.43,3.3
2255,4.565,4.605,7.28,5.855,5.695,5.505,4.03,3.23,4.165,6.765,6.12,5.355,6.425,3.5,1.835,2.815,5.285,3.18
2260,4.495,4.535,7.14,5.885,5.53,5.53,3.97,3.22,4.05,6.78,6.145,5.195,6.27,3.445,1.78,2.9,5.185,3.11
2265,4.405,4.425,7,5.71,5.45,5.325,3.9,3.145,4.06,6.67,5.955,5.04,6.08,3.215,1.79,2.62,5.085,3
2270,4.12333333333333,4.23333333333333,6.77333333333333,5.60666666666667,5.36,5.39,3.75333333333333,3.02,4.00666666666667,6.59333333333333,5.79333333333333,5.08333333333333,5.79666666666667,3.14,1.70333333333333,2.56333333333333,5.06333333333333,2.76
2275,4.125,4.105,6.675,5.4,5.225,5.355,3.825,2.925,4.115,6.47,5.775,5.015,5.71,3.015,1.715,2.65,4.91,2.695
2280,4.22,4.09,6.535,5.45,5.17,5.255,3.78,3.03,3.915,6.535,5.755,5.025,5.52,2.965,1.57,2.515,4.99,2.615
2285,4.02,3.93,6.56,5.325,5.075,5.26,3.645,2.98,3.785,6.575,5.765,4.905,5.485,3,1.51,2.49,4.8,2.68
2290,3.945,4.04,6.485,5.18,5.01,5.35,3.63,2.935,3.69,6.41,5.715,4.79,5.42,2.87,1.61,2.53,4.505,2.665
2295,3.885,3.81,6.415,5.28,5.035,5.21,3.665,2.925,3.625,6.39,5.645,4.65,5.24,2.9,1.375,2.27,4.535,2.455
2300,3.96,3.84,6.24,5.25,4.785,5.075,3.58,2.825,3.66,6.18,5.465,4.61,5.27,2.685,1.505,2.43,4.345,2.545
2305,3.815,3.715,6.16,5.055,4.745,4.79,3.475,2.905,3.42,6.19,5.465,4.645,5.265,2.53,1.485,2.305,4.195,2.535
2310,3.84,3.87333333333333,6.14666666666667,5.10333333333333,4.91666666666667,4.91666666666667,3.59666666666667,2.72666666666667,3.59666666666667,6.22333333333333,5.56333333333333,4.57333333333333,5.14666666666667,2.66666666666667,1.52333333333333,2.29333333333333,4.25333333333333,2.35666666666667
2315,3.73,3.73,6.245,4.89,4.715,5.005,3.44,2.775,3.62,6.17,5.34,4.565,4.925,2.545,1.41,2.35,4.235,2.465
2320,3.955,3.685,6.265,5.09,4.685,5.005,3.34,2.9,3.715,6.25,5.16,4.435,4.85,2.47,1.57,2.245,4.29,2.495
2325,3.62,3.645,6,4.94,4.565,4.595,3.505,2.735,3.53,6.08,5.19,4.37,5.175,2.56,1.57,2.285,4.24,2.535
2330,3.6,3.545,5.96,5.02,4.485,4.81,3.39,2.715,3.39,5.96,5.28,4.23,4.74,2.63,1.435,2.4,4.12,2.625
2335,3.73,4.025,6.13,4.735,4.35,4.9,3.575,2.825,3.415,5.985,5.34,4.01,4.68,2.715,1.41,2.115,4.085,2.68
2340,3.69,3.37333333333333,5.73,4.95333333333333,4.54333333333333,4.73,3.51666666666667,2.83333333333333,3.37,5.97333333333333,5.16666666666667,4.13333333333333,4.94666666666667,2.73,1.57,2.36,4.21333333333333,2.41666666666667
2345,3.28,3.665,5.765,4.71,4.54,4.63,3.245,2.915,3.27,5.825,5.03,4.2,4.835,2.5,1.355,2.33,4.1,2.38
2350,3.535,3.625,5.665,4.77,4.305,4.555,3.435,2.86,3.435,5.685,5.285,4.205,5.07,2.72,1.3,1.965,4.235,2.555
2355,3.695,3.22,5.605,4.89,4.29,4.53,3.65,2.825,3.335,5.85,5.09,4.12,4.9,2.8,1.67,2.215,4.045,2.565
2360,3.49,3.535,5.745,4.885,4.47,4.64,3.455,2.65,3.555,5.91,4.975,4.265,4.755,2.715,1.56,2.235,4.235,2.875
2365,3.81,4.04,6.085,4.875,4.64,4.69,3.575,2.81,3.54,5.72,4.845,4.225,5.205,3.05,1.92,2.415,4.47,2.915
2370,4.05333333333333,3.91,6.35,5.23666666666667,4.71666666666667,5.02333333333333,3.47333333333333,2.93333333333333,3.88333333333333,5.94666666666667,5.32,4.48,5.93,3.36666666666667,1.91666666666667,2.88,4.94,3.19
2375,4.13,4.25,6.365,5.715,4.83,5.25,3.535,3.27,4.045,6.165,4.97,4.79,6.515,3.635,1.645,2.93,5.34,3.335
2380,4.23,4.29,6.04,5.77,5.035,5.17,3.66,3.19,3.975,5.905,5.49,4.7,7.055,4.035,1.815,3.36,5.58,3.025
2385,4.025,3.885,6.035,5.485,4.72,5,4.045,3.185,3.51,5.985,5.02,4.1,6.115,3.405,2.085,2.78,5.56,2.645
2390,3.735,3.94,5.47,4.535,5.205,5.07,3.46,2.27,3.305,5.785,4.695,3.925,5.41,3.41,2.14,2.54,4.945,2.805
2395,3.42666666666667,3.51666666666667,5.29333333333333,4.89666666666667,3.78,4.44666666666667,3.27,2.46666666666667,3.3,5.17666666666667,5.07333333333333,3.79,4.98666666666667,2.96333333333333,1.92666666666667,2.69333333333333,4.62666666666667,2.42333333333333
2400,3.215,3.15,5.34,4.265,3.3,3.97,3.195,2.73,2.965,5.815,4.29,3.535,4.98,2.345,2.05,2.645,4.22,2.41
2405,3.085,3.715,5.245,3.975,3.615,4.73,3.005,2.585,3.375,5.52,4.705,3.58,4.97,3.21,1.185,2.395,3.855,2.575
2410,3.35,3.68,5.37,4.26,3.395,4.235,2.85,2.84,3.76,5.06,4.98,3.495,5.975,2.36,1.935,3.505,4.42,3.055
2415,2.86666666666667,4.07333333333333,5.82,5.82666666666667,5.82666666666667,3.32,3.57,2.73666666666667,2.94,5.33,4.41,3.79333333333333,4.56666666666667,2.66666666666667,2.37,3.82,4.94666666666667,2.66
2420,3.435,2.86,4.555,5.015,3.46,4.385,3.13,2.55,2.755,5.22,4.13,3.58,5.77,3.52,1.005,3.405,4.665,3.655
2425,3.995,2.05,4.5,4.305,2.77,4.51,2.67,2.83,2.51,4.715,4.005,3.38,5.03,2.515,0.835,2.515,3.355,1.68
2430,3.485,2.64,5.565,3.165,3.4,4.7,2.945,2.19,3.11,5.13,4.28,3.36,5.57,2.765,2.345,2.78,3.225,3.13
2435,3.66,3.57666666666667,6.01666666666667,4.8,3.17,4.63333333333333,3.81333333333333,2.87,2.93666666666667,5.56,4.5,3.24666666666667,5.61333333333333,2.76333333333333,1.76,3.09666666666667,3.94,3.68666666666667
2440,3.53,4.145,5.085,3.775,4.7,4.96,2.99,2.4,2.94,5,4.295,3.015,5.385,3.08,1.61,3.755,4.04,1.995
2445,4.495,4.325,4.495,4.285,3.455,3.825,3.385,3.97,3.99,4.87,4.68,2.855,8.005,4.22,2.85,4.005,5.065,2.515
2450,5.225,3.48,5.97,3.73,3.485,4.48,3.665,3.285,3.08,3.85,5.21,2.89,7.29,5.73,2.605,3.91,4.69,1.56
2455,3.51666666666667,2.90666666666667,5.81333333333333,4.58,3.76,2.77333333333333,2.52666666666667,1.80666666666667,2.90333333333333,4.19333333333333,4.08666666666667,1.76333333333333,6.33,1.95,1.83,1.69,4.93666666666667,2.85
2460,2.835,2.85,4.865,5.455,3.195,3.57,2.725,2.45,2.565,4.605,3.885,2.44,6.51,3.545,1.97,1.97,4.525,2.365
2465,4.475,3.26,5.5,4.735,2.38,2.785,2.905,3.295,2.365,3.95,3.635,2.905,8.53,4.385,1.88,2.825,5.42,2.59
2470,3.53,4.26333333333333,4.69666666666667,3.46333333333333,3.36666666666667,3.86666666666667,4.07333333333333,3.72666666666667,3.96666666666667,4.37333333333333,3.26333333333333,2.35666666666667,8.59,4.27333333333333,5.54333333333333,3.57666666666667,6.16666666666667,3.82666666666667
2475,3.82,3.82,6.13,5.28,3.715,6.635,5.9,4.855,3.72,3.02,2.975,2.23,5.235,2.83,7.555,3.315,8.985,6.585
2480,8.935,5.37,3.625,5.87,4.12,3.56,7.29,5.285,3.35,4.315,3.35,4.39,10.675,7.95,4.445,3.915,11.335,4.445
2485,4.17,3.77,4.25333333333333,3.31666666666667,1.74,3.87,6.00333333333333,6.09333333333333,6.36,3.325,1.22,2.18,10.38,9.98666666666667,4.63666666666667,7.72333333333333,11.9666666666667,4.82333333333333
2490,7.225,6.285,8.1,4.51,1.805,3.64,5.795,14.975,5.08,6.64,4.155,1.69,14.99,6.535,3.755,13.995,10.27,NA
2495,11.92,6.465,4.575,NA,7.34,5.505,5.585,7.205,6.4,6.39,1.6,1.59,11.74,9.9,6.315,5.42,13.49,6.285
2500,4.42666666666667,8.88,6.92666666666667,9.47,3.18333333333333,1.89,9.33,5.71666666666667,5.18666666666667,8.3,4.13,3.13,13.6133333333333,8.1,10.5266666666667,9.29,11.1666666666667,6.27
2505,9.81,3.885,4.96,3.885,3.885,5.925,7.685,4.265,4.265,7.7,1.72,3.42,16.185,12.08,8,7.06,8.06,11.1
2510,6.04,9.1,11.1,2.02,NA,8.08,4.225,11.87,2.56,7.585,1.67,3.42,20.205,10.08,8.06,6.04,6.06,6.08
2515,7.14333333333333,10.4133333333333,6.31666666666667,5.585,7.24333333333333,8.33333333333333,7.02666666666667,8.25666666666667,5.125,4.04666666666667,4.11,4.85666666666667,17.1466666666667,8.72,6.755,9.59333333333333,10.25,2.735
